epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
128,2026-04-24 14:55:35,7.542172518307161e-05,803.7833940982819,00:13:23,0.00010478127660462633,0.7974770665168762,0.6192468404769897,0.0001741277810651809,0.8527741432189941,0.6743745803833008,0.4265388250350952
129,2026-04-24 15:08:59,6.440372290127285e-05,803.4297256469727,00:13:23,0.00010433009447297081,0.7968435287475586,0.6189059019088745,0.0001736787089612335,0.8522558808326721,0.6742464303970337,0.42632052302360535
130,2026-04-24 15:22:22,5.426798821854653e-05,803.1147735118866,00:13:23,0.00010393799311714247,0.7963815331459045,0.6182145476341248,0.00017336124437861145,0.851920485496521,0.6738471984863281,0.42601537704467773
131,2026-04-24 15:35:45,4.503493315565334e-05,803.2168908119202,00:13:23,0.00010343184840166941,0.7963254451751709,0.6182271242141724,0.00017287071386817843,0.8519701957702637,0.6740280985832214,0.4260435998439789
132,2026-04-24 15:49:09,3.672315185673074e-05,803.2464368343353,00:13:23,0.00010319235298084095,0.7956993579864502,0.6175523996353149,0.00017257273430004716,0.8513988256454468,0.6735593676567078,0.4256897568702698
133,2026-04-24 16:02:32,2.934938314316112e-05,803.1232662200928,00:13:23,0.00010273310181219131,0.7954062223434448,0.6172104477882385,0.0001721233275020495,0.8512169122695923,0.6734573841094971,0.4255441129207611
134,2026-04-24 16:15:54,2.2928476803813013e-05,802.7701411247253,00:13:22,0.00010234779620077461,0.7951057553291321,0.6171070337295532,0.00017186373588629067,0.8508879542350769,0.6734240055084229,0.425447940826416
135,2026-04-24 16:29:17,1.747336368954275e-05,803.031970500946,00:13:23,0.0001021258212858811,0.795504093170166,0.6170412302017212,0.00017163915617857128,0.8512994050979614,0.6734457612037659,0.4255158007144928
136,2026-04-24 16:42:40,1.2995029672181741e-05,802.9749488830566,00:13:22,0.00010186575673287734,0.7947355508804321,0.6167495846748352,0.00017136248061433434,0.85060715675354,0.6732497215270996,0.4252663254737854
137,2026-04-24 16:56:04,9.502493520452486e-06,803.2134816646576,00:13:23,0.00010180204117204994,0.7946330904960632,0.6165405511856079,0.00017132627544924617,0.8504706025123596,0.673153281211853,0.42518019676208496
138,2026-04-24 17:09:27,7.002788737368564e-06,802.916294336319,00:13:22,0.00010161407408304513,0.7942931056022644,0.6162201762199402,0.00017113600915763527,0.8502092957496643,0.6729773879051208,0.4250170588493347
139,2026-04-24 17:22:50,5.5009493956959924e-06,803.1350927352905,00:13:23,0.00010146897693630308,0.7942213416099548,0.616263210773468,0.00017102522542700171,0.8501825928688049,0.6730809807777405,0.42503446340560913
140,2026-04-24 17:36:13,0.001,802.9590451717377,00:13:22,0.0001014342051348649,0.7943639159202576,0.616030752658844,0.0001709686912363395,0.8503282070159912,0.6728373765945435,0.4249667227268219
141,2026-04-24 17:49:36,0.000999499050604304,803.166579246521,00:13:23,0.0001216877790284343,0.8051463961601257,0.6254318952560425,0.0001968640717677772,0.857674241065979,0.6763896942138672,0.6431546807289124
142,2026-04-24 18:02:59,0.0009979972112626316,802.8782484531403,00:13:22,0.00015287756104953587,0.8286037445068359,0.6415499448776245,0.00023170335043687373,0.8772385120391846,0.6858101487159729,0.6579309701919556
143,2026-04-24 18:16:22,0.0009954975064795477,802.653076171875,00:13:22,0.000150460415170528,0.8269520401954651,0.6407040357589722,0.00022839840676169842,0.8756300806999207,0.6853117942810059,0.6569800972938538
144,2026-04-24 18:29:44,0.0009920049703278182,802.2936611175537,00:13:22,0.00015056997654028237,0.8288072943687439,0.6409608721733093,0.0002281131746713072,0.8768964409828186,0.6851198673248291,0.6574663519859314
145,2026-04-24 18:43:07,0.0009875266363104573,802.8024685382843,00:13:22,0.00015100333257578313,0.8272097706794739,0.6410164833068848,0.00022864312632009387,0.8756791353225708,0.6853790879249573,0.6571483016014099
146,2026-04-24 18:56:29,0.000982071523196187,802.540125131607,00:13:22,0.00014928275777492672,0.8277287483215332,0.6408101916313171,0.00022835803974885494,0.8757535219192505,0.6854660511016846,0.6571815609931946
147,2026-04-24 19:09:52,0.0009756506168568389,803.0050857067108,00:13:23,0.00015189523401204497,0.8243304491043091,0.6395553350448608,0.00022954934684094042,0.8731092810630798,0.6844071745872498,0.65561842918396
148,2026-04-24 19:23:15,0.0009682768481432693,803.0133790969849,00:13:23,0.0001488866691943258,0.8250729441642761,0.6389949917793274,0.00022844152408652008,0.8740574717521667,0.6842620372772217,0.6556189060211182
149,2026-04-24 19:36:38,0.0009599650668443468,802.7624931335449,00:13:22,0.0001504767860751599,0.8220643401145935,0.638592541217804,0.00022945999808143824,0.8712444305419922,0.6837509274482727,0.6544989943504333
150,2026-04-24 19:50:00,0.0009507320117814534,802.2796015739441,00:13:22,0.0001481754006817937,0.8233419060707092,0.6382952928543091,0.00022806512424722314,0.872330904006958,0.6840000152587891,0.6548022031784058
151,2026-04-24 20:03:23,0.0009405962770987271,802.3448088169098,00:13:22,0.00014790173736400902,0.8233341574668884,0.6378270387649536,0.0002286287781316787,0.872298002243042,0.6836780309677124,0.6545611023902893
152,2026-04-24 20:16:45,0.0009295782748169284,802.5604591369629,00:13:22,0.00014837599883321673,0.8209258317947388,0.636816680431366,0.00022829865338280797,0.8704997301101685,0.6831419467926025,0.6534683704376221
153,2026-04-24 20:30:08,0.000917700193726348,802.6084978580475,00:13:22,0.00014644466864410788,0.8204626441001892,0.636418342590332,0.0002271892735734582,0.8701351284980774,0.6829968690872192,0.6531503200531006
154,2026-04-24 20:43:30,0.0009049859547015363,802.6325240135193,00:13:22,0.00014509585162159055,0.8207361102104187,0.6354827284812927,0.0002267822128487751,0.8702813386917114,0.682429313659668,0.6527451872825623
155,2026-04-24 20:56:53,0.0008914611625278449,802.5518782138824,00:13:22,0.0001460383937228471,0.8192474842071533,0.6349087953567505,0.00022691745834890753,0.8688593506813049,0.6821779608726501,0.6520710587501526
156,2026-04-24 21:10:15,0.0008771530543367965,802.3416092395782,00:13:22,0.0001444950612494722,0.8185394406318665,0.6338291764259338,0.00022566063853446394,0.8685040473937988,0.6816327571868896,0.6513957381248474
157,2026-04-24 21:23:37,0.0008620904447541273,801.7183365821838,00:13:21,0.0001444741355953738,0.8178555369377136,0.6333804130554199,0.00022597207862418145,0.8680217266082764,0.6813521385192871,0.6510060429573059
158,2026-04-24 21:36:59,0.0008463036678709652,801.7065274715424,00:13:21,0.00014170327631291002,0.8157063126564026,0.6329039335250854,0.00022404974151868373,0.8662771582603455,0.6816098093986511,0.6503090858459473
159,2026-04-24 21:50:20,0.000829824516155007,801.3914024829865,00:13:21,0.00014266837388277054,0.8155858516693115,0.6322753429412842,0.0002248770761070773,0.8661400675773621,0.6809033155441284,0.6498882174491882
160,2026-04-24 22:03:42,0.00081268617642472,801.7533416748047,00:13:21,0.0001418237225152552,0.8141207098960876,0.63176029920578,0.0002236340951640159,0.8649327754974365,0.680992841720581,0.6493381857872009
161,2026-04-24 22:17:04,0.0007949231630155054,801.9318840503693,00:13:21,0.00014132927753962576,0.8129894733428955,0.6306278705596924,0.00022357216221280396,0.8639764189720154,0.6800382137298584,0.6483938694000244
162,2026-04-24 22:30:26,0.0007765712482724211,801.971174955368,00:13:21,0.00013887454406358302,0.8123411536216736,0.6300486326217651,0.00022219645325094461,0.8632640242576599,0.6798758506774902,0.6479291915893555
163,2026-04-24 22:43:48,0.0007576673905094383,801.8717002868652,00:13:21,0.00013770889199804515,0.8122161030769348,0.6296451091766357,0.00022102819639258087,0.8634329438209534,0.6796538829803467,0.647723913192749
164,2026-04-24 22:57:10,0.0007382496595803169,801.8151631355286,00:13:21,0.00013833249977324158,0.8092203736305237,0.6284735798835754,0.00022118644847068936,0.8610077500343323,0.679172933101654,0.6464232802391052
165,2026-04-24 23:10:32,0.0007183571602109852,802.1500768661499,00:13:22,0.0001368488883599639,0.8087417483329773,0.6277732253074646,0.0002198809088440612,0.8606212139129639,0.6788250207901001,0.6459516882896423
166,2026-04-24 23:23:54,0.000698029953247827,802.0865805149078,00:13:22,0.00013673539797309786,0.8073435425758362,0.6268532872200012,0.00021967143402434886,0.859575629234314,0.6784132122993469,0.6451813578605652
167,2026-04-24 23:37:15,0.000677308974980468,801.5723888874054,00:13:21,0.0001351465325569734,0.8070255517959595,0.6264964938163757,0.00021864872542209923,0.8591219782829285,0.6781963109970093,0.6448675990104675
168,2026-04-24 23:50:37,0.0006562359547015364,801.9170970916748,00:13:21,0.00013540737563744187,0.8052127361297607,0.6257821917533875,0.00021772715263068676,0.8578616380691528,0.6780377626419067,0.6441380977630615
169,2026-04-25 00:04:00,0.0006348533306694209,802.207447052002,00:13:22,0.00013333406241144985,0.8044087290763855,0.625244140625,0.0002166592748835683,0.8570482134819031,0.6775664687156677,0.6435617208480835
170,2026-04-25 00:17:22,0.0006132041646432664,801.9798963069916,00:13:21,0.0001323025207966566,0.80382239818573,0.6239475607872009,0.0002162084128940478,0.8566295504570007,0.676586389541626,0.6427131295204163
171,2026-04-25 00:30:44,0.0005913320551623217,801.935124874115,00:13:21,0.00013068709813524038,0.8026363849639893,0.6231851577758789,0.00021435234521050006,0.8557144403457642,0.6763288378715515,0.6420570611953735
172,2026-04-25 00:44:06,0.0005692810497442836,802.0115835666656,00:13:22,0.0001302098244195804,0.8024845719337463,0.6226687431335449,0.00021381548140197992,0.8556468486785889,0.6762278079986572,0.6418295502662659
173,2026-04-25 00:57:28,0.0005470955561794582,802.1246778964996,00:13:22,0.00012943512410856783,0.7998528480529785,0.6218143701553345,0.00021312633180059493,0.8534333109855652,0.6758009195327759,0.6407036781311035
174,2026-04-25 01:10:50,0.0005248202530993812,802.125373840332,00:13:22,0.00012803211575374007,0.7995670437812805,0.6212098598480225,0.00021150792599655688,0.8532751798629761,0.675483226776123,0.6403296589851379
175,2026-04-25 01:24:12,0.0005025,801.9622945785522,00:13:21,0.00012759804667439312,0.7984035015106201,0.620898425579071,0.0002107847249135375,0.8524248600006104,0.6754809617996216,0.6399211287498474
176,2026-04-25 01:37:34,0.0004801797469006189,802.2302963733673,00:13:22,0.00012620893539860845,0.79717618227005,0.6195871233940125,0.00020998716354370117,0.851250171661377,0.6745414733886719,0.6388645768165588
177,2026-04-25 01:50:56,0.00045790444382054187,802.1876747608185,00:13:22,0.00012508106010500342,0.7966360449790955,0.6189465522766113,0.00020834922906942666,0.8509633541107178,0.674331784248352,0.6384578943252563
178,2026-04-25 02:04:18,0.0004357189502557165,801.9139668941498,00:13:21,0.00012436477118171751,0.7958582043647766,0.6184984445571899,0.0002075510856229812,0.8503001928329468,0.6740961074829102,0.6380218863487244
179,2026-04-25 02:17:40,0.0004136679448376783,801.9010360240936,00:13:21,0.00012342036643531173,0.7941151857376099,0.617394208908081,0.00020664835756178945,0.8488678932189941,0.6733186841011047,0.6369616389274597
180,2026-04-25 02:31:02,0.0003917958353567336,802.0005555152893,00:13:22,0.0001214007061207667,0.7933085560798645,0.6167675256729126,0.00020500259415712208,0.8484190702438354,0.6734007596969604,0.6365733742713928
